time,value,date
21:11:01,140,2021-10-08 21:11:01
21:11:06,139,2021-10-08 21:11:06
21:11:11,137,2021-10-08 21:11:11
21:11:16,126,2021-10-08 21:11:16
21:11:26,125,2021-10-08 21:11:26
21:11:31,124,2021-10-08 21:11:31
21:11:36,125,2021-10-08 21:11:36
21:11:41,126,2021-10-08 21:11:41
21:11:46,118,2021-10-08 21:11:46
21:11:51,111,2021-10-08 21:11:51
21:12:01,131,2021-10-08 21:12:01
21:12:06,130,2021-10-08 21:12:06
21:12:16,129,2021-10-08 21:12:16
21:12:31,129,2021-10-08 21:12:31
21:12:46,132,2021-10-08 21:12:46
21:12:51,133,2021-10-08 21:12:51
21:12:56,134,2021-10-08 21:12:56
21:13:06,133,2021-10-08 21:13:06
21:13:11,138,2021-10-08 21:13:11
21:13:16,160,2021-10-08 21:13:16
21:13:26,157,2021-10-08 21:13:26
21:13:31,159,2021-10-08 21:13:31
21:13:36,160,2021-10-08 21:13:36
21:13:41,165,2021-10-08 21:13:41
21:13:51,166,2021-10-08 21:13:51
21:13:56,164,2021-10-08 21:13:56
21:14:01,168,2021-10-08 21:14:01
21:14:06,169,2021-10-08 21:14:06
21:14:11,166,2021-10-08 21:14:11
21:14:16,160,2021-10-08 21:14:16
21:14:21,155,2021-10-08 21:14:21
21:14:26,151,2021-10-08 21:14:26
21:14:31,150,2021-10-08 21:14:31
21:14:36,153,2021-10-08 21:14:36
21:14:41,155,2021-10-08 21:14:41
21:14:46,151,2021-10-08 21:14:46
21:14:51,146,2021-10-08 21:14:51
21:14:56,136,2021-10-08 21:14:56
21:15:01,125,2021-10-08 21:15:01
21:15:06,127,2021-10-08 21:15:06
21:15:11,128,2021-10-08 21:15:11
21:15:21,127,2021-10-08 21:15:21
21:15:31,126,2021-10-08 21:15:31
21:15:36,128,2021-10-08 21:15:36
21:15:41,147,2021-10-08 21:15:41
21:15:46,161,2021-10-08 21:15:46
21:15:51,160,2021-10-08 21:15:51
21:15:56,156,2021-10-08 21:15:56
21:16:01,155,2021-10-08 21:16:01
21:16:06,154,2021-10-08 21:16:06
21:16:11,152,2021-10-08 21:16:11
21:16:16,151,2021-10-08 21:16:16
21:16:21,149,2021-10-08 21:16:21
21:16:26,151,2021-10-08 21:16:26
21:16:31,150,2021-10-08 21:16:31
21:16:36,149,2021-10-08 21:16:36
21:16:41,145,2021-10-08 21:16:41
21:16:46,141,2021-10-08 21:16:46
21:16:51,139,2021-10-08 21:16:51
21:17:01,137,2021-10-08 21:17:01
21:17:06,132,2021-10-08 21:17:06
21:17:11,131,2021-10-08 21:17:11
21:17:16,132,2021-10-08 21:17:16
21:17:21,138,2021-10-08 21:17:21
21:17:26,141,2021-10-08 21:17:26
21:17:31,148,2021-10-08 21:17:31
21:17:41,152,2021-10-08 21:17:41
21:17:46,153,2021-10-08 21:17:46
21:17:51,154,2021-10-08 21:17:51
21:17:56,155,2021-10-08 21:17:56
21:18:01,153,2021-10-08 21:18:01
21:18:06,154,2021-10-08 21:18:06
21:18:11,152,2021-10-08 21:18:11
21:18:16,154,2021-10-08 21:18:16
21:18:21,156,2021-10-08 21:18:21
21:18:31,157,2021-10-08 21:18:31
21:18:36,154,2021-10-08 21:18:36
21:18:41,151,2021-10-08 21:18:41
21:18:46,150,2021-10-08 21:18:46
21:18:51,155,2021-10-08 21:18:51
21:18:56,159,2021-10-08 21:18:56
21:19:01,152,2021-10-08 21:19:01
21:19:06,139,2021-10-08 21:19:06
21:19:21,140,2021-10-08 21:19:21
21:19:26,138,2021-10-08 21:19:26
21:19:31,155,2021-10-08 21:19:31
21:19:36,156,2021-10-08 21:19:36
21:19:46,155,2021-10-08 21:19:46
21:19:51,148,2021-10-08 21:19:51
21:19:56,141,2021-10-08 21:19:56
21:20:01,134,2021-10-08 21:20:01
21:20:06,126,2021-10-08 21:20:06
21:20:11,117,2021-10-08 21:20:11
21:20:16,112,2021-10-08 21:20:16
21:20:21,111,2021-10-08 21:20:21
21:20:26,107,2021-10-08 21:20:26
21:20:31,106,2021-10-08 21:20:31
21:20:36,102,2021-10-08 21:20:36
21:20:41,105,2021-10-08 21:20:41
21:20:46,106,2021-10-08 21:20:46
21:20:51,105,2021-10-08 21:20:51
21:20:56,117,2021-10-08 21:20:56
21:21:01,125,2021-10-08 21:21:01
21:21:06,126,2021-10-08 21:21:06
21:21:11,127,2021-10-08 21:21:11
21:21:16,126,2021-10-08 21:21:16
21:21:31,121,2021-10-08 21:21:31
21:21:36,126,2021-10-08 21:21:36
21:21:41,134,2021-10-08 21:21:41
21:21:46,133,2021-10-08 21:21:46
21:21:51,129,2021-10-08 21:21:51
21:21:56,128,2021-10-08 21:21:56
21:22:01,128,2021-10-08 21:22:01
21:22:06,133,2021-10-08 21:22:06
21:22:11,134,2021-10-08 21:22:11
21:22:16,129,2021-10-08 21:22:16
21:22:21,126,2021-10-08 21:22:21
21:22:26,123,2021-10-08 21:22:26
21:22:31,121,2021-10-08 21:22:31
21:22:36,123,2021-10-08 21:22:36
21:22:41,121,2021-10-08 21:22:41
21:22:46,116,2021-10-08 21:22:46
21:22:51,111,2021-10-08 21:22:51
21:22:56,112,2021-10-08 21:22:56
21:23:01,111,2021-10-08 21:23:01
21:23:06,105,2021-10-08 21:23:06
21:23:11,104,2021-10-08 21:23:11
21:23:16,107,2021-10-08 21:23:16
21:23:21,110,2021-10-08 21:23:21
21:23:26,113,2021-10-08 21:23:26
21:23:31,114,2021-10-08 21:23:31
21:23:41,117,2021-10-08 21:23:41
21:23:46,114,2021-10-08 21:23:46
21:23:51,111,2021-10-08 21:23:51
21:23:56,110,2021-10-08 21:23:56
21:24:01,111,2021-10-08 21:24:01
21:24:06,112,2021-10-08 21:24:06
21:24:11,110,2021-10-08 21:24:11
21:24:16,107,2021-10-08 21:24:16
21:24:21,110,2021-10-08 21:24:21
21:24:26,113,2021-10-08 21:24:26
21:24:31,121,2021-10-08 21:24:31
21:24:36,122,2021-10-08 21:24:36
21:24:41,114,2021-10-08 21:24:41
21:24:46,113,2021-10-08 21:24:46
21:25:01,114,2021-10-08 21:25:01
21:25:06,120,2021-10-08 21:25:06
21:25:11,123,2021-10-08 21:25:11
21:25:16,127,2021-10-08 21:25:16
21:25:21,126,2021-10-08 21:25:21
21:25:26,124,2021-10-08 21:25:26
21:25:31,131,2021-10-08 21:25:31
21:25:36,140,2021-10-08 21:25:36
21:25:41,138,2021-10-08 21:25:41
21:25:46,137,2021-10-08 21:25:46
21:25:51,139,2021-10-08 21:25:51
21:25:56,142,2021-10-08 21:25:56
21:26:01,145,2021-10-08 21:26:01
21:26:11,136,2021-10-08 21:26:11
21:26:16,129,2021-10-08 21:26:16
21:26:21,127,2021-10-08 21:26:21
21:26:26,126,2021-10-08 21:26:26
21:26:31,125,2021-10-08 21:26:31
21:26:36,123,2021-10-08 21:26:36
21:26:41,121,2021-10-08 21:26:41
21:26:46,117,2021-10-08 21:26:46
21:26:51,126,2021-10-08 21:26:51
21:26:56,141,2021-10-08 21:26:56
21:27:01,147,2021-10-08 21:27:01
21:27:11,145,2021-10-08 21:27:11
21:27:16,139,2021-10-08 21:27:16
21:27:21,135,2021-10-08 21:27:21
21:27:26,127,2021-10-08 21:27:26
21:27:31,126,2021-10-08 21:27:31
21:27:36,123,2021-10-08 21:27:36
21:27:41,125,2021-10-08 21:27:41
21:27:46,128,2021-10-08 21:27:46
21:27:51,127,2021-10-08 21:27:51
21:27:56,128,2021-10-08 21:27:56
21:28:01,124,2021-10-08 21:28:01
21:28:16,130,2021-10-08 21:28:16
21:28:26,131,2021-10-08 21:28:26
21:28:31,132,2021-10-08 21:28:31
21:28:36,130,2021-10-08 21:28:36
21:28:41,135,2021-10-08 21:28:41
21:28:46,141,2021-10-08 21:28:46
21:28:51,137,2021-10-08 21:28:51
21:28:56,141,2021-10-08 21:28:56
21:29:01,147,2021-10-08 21:29:01
21:29:06,150,2021-10-08 21:29:06
21:29:11,157,2021-10-08 21:29:11
21:29:16,152,2021-10-08 21:29:16
21:29:21,149,2021-10-08 21:29:21
21:29:26,146,2021-10-08 21:29:26
21:29:31,143,2021-10-08 21:29:31
21:29:41,147,2021-10-08 21:29:41
21:29:56,149,2021-10-08 21:29:56
21:30:01,150,2021-10-08 21:30:01
21:30:06,148,2021-10-08 21:30:06
21:30:16,150,2021-10-08 21:30:16
21:30:21,148,2021-10-08 21:30:21
21:30:26,143,2021-10-08 21:30:26
21:30:31,144,2021-10-08 21:30:31
21:30:36,139,2021-10-08 21:30:36
21:30:41,136,2021-10-08 21:30:41
21:30:46,133,2021-10-08 21:30:46
21:30:51,127,2021-10-08 21:30:51
21:30:56,125,2021-10-08 21:30:56
21:31:06,152,2021-10-08 21:31:06
21:31:11,151,2021-10-08 21:31:11
21:31:16,149,2021-10-08 21:31:16
21:31:21,148,2021-10-08 21:31:21
21:31:26,144,2021-10-08 21:31:26
21:31:31,146,2021-10-08 21:31:31
21:31:36,146,2021-10-08 21:31:36
21:31:41,139,2021-10-08 21:31:41
21:31:46,135,2021-10-08 21:31:46
21:31:51,129,2021-10-08 21:31:51
21:31:56,121,2021-10-08 21:31:56
21:32:01,114,2021-10-08 21:32:01
21:32:06,124,2021-10-08 21:32:06
21:32:11,127,2021-10-08 21:32:11
21:32:16,126,2021-10-08 21:32:16
21:32:21,125,2021-10-08 21:32:21
21:32:26,124,2021-10-08 21:32:26
21:32:31,121,2021-10-08 21:32:31
21:32:36,115,2021-10-08 21:32:36
21:32:41,113,2021-10-08 21:32:41
21:32:46,115,2021-10-08 21:32:46
21:32:51,117,2021-10-08 21:32:51
21:32:56,110,2021-10-08 21:32:56
21:33:01,107,2021-10-08 21:33:01
21:33:06,114,2021-10-08 21:33:06
21:33:11,115,2021-10-08 21:33:11
21:33:16,116,2021-10-08 21:33:16
21:33:21,117,2021-10-08 21:33:21
21:33:26,118,2021-10-08 21:33:26
21:33:31,111,2021-10-08 21:33:31
13:08:45,100,2021-10-09 13:08:45
13:08:50,87,2021-10-09 13:08:50
13:09:00,87,2021-10-09 13:09:00
13:09:24,88,2021-10-09 13:09:24
13:09:34,89,2021-10-09 13:09:34
13:09:39,91,2021-10-09 13:09:39
13:09:44,94,2021-10-09 13:09:44
13:09:49,96,2021-10-09 13:09:49
13:09:54,101,2021-10-09 13:09:54
13:09:59,105,2021-10-09 13:09:59
13:10:04,102,2021-10-09 13:10:04
13:10:09,105,2021-10-09 13:10:09
13:10:14,108,2021-10-09 13:10:14
13:10:19,107,2021-10-09 13:10:19
13:10:24,105,2021-10-09 13:10:24
13:10:29,109,2021-10-09 13:10:29
13:10:34,108,2021-10-09 13:10:34
13:10:39,109,2021-10-09 13:10:39
13:10:44,109,2021-10-09 13:10:44
13:10:49,112,2021-10-09 13:10:49
13:10:54,110,2021-10-09 13:10:54
13:10:59,108,2021-10-09 13:10:59
13:11:04,109,2021-10-09 13:11:04
13:11:09,108,2021-10-09 13:11:09
13:11:19,109,2021-10-09 13:11:19
13:11:24,107,2021-10-09 13:11:24
13:11:29,110,2021-10-09 13:11:29
13:11:34,109,2021-10-09 13:11:34
13:11:39,110,2021-10-09 13:11:39
13:11:44,107,2021-10-09 13:11:44
13:11:49,101,2021-10-09 13:11:49
13:11:54,102,2021-10-09 13:11:54
13:11:59,106,2021-10-09 13:11:59
13:12:04,107,2021-10-09 13:12:04
13:12:09,108,2021-10-09 13:12:09
13:12:14,110,2021-10-09 13:12:14
13:12:24,107,2021-10-09 13:12:24
13:12:34,106,2021-10-09 13:12:34
13:12:39,109,2021-10-09 13:12:39
13:12:44,106,2021-10-09 13:12:44
13:12:49,104,2021-10-09 13:12:49
13:12:54,102,2021-10-09 13:12:54
13:12:59,100,2021-10-09 13:12:59
13:13:04,99,2021-10-09 13:13:04
13:13:09,104,2021-10-09 13:13:09
13:13:14,105,2021-10-09 13:13:14
13:13:19,103,2021-10-09 13:13:19
13:13:24,104,2021-10-09 13:13:24
13:13:29,107,2021-10-09 13:13:29
13:13:34,106,2021-10-09 13:13:34
13:13:39,108,2021-10-09 13:13:39
13:13:44,107,2021-10-09 13:13:44
13:13:59,105,2021-10-09 13:13:59
13:14:04,104,2021-10-09 13:14:04
13:14:09,103,2021-10-09 13:14:09
13:14:14,102,2021-10-09 13:14:14
13:14:19,105,2021-10-09 13:14:19
13:14:24,109,2021-10-09 13:14:24
13:14:29,112,2021-10-09 13:14:29
13:14:34,111,2021-10-09 13:14:34
13:14:44,113,2021-10-09 13:14:44
13:14:49,114,2021-10-09 13:14:49
13:14:59,113,2021-10-09 13:14:59
13:15:14,110,2021-10-09 13:15:14
13:15:19,107,2021-10-09 13:15:19
13:15:24,105,2021-10-09 13:15:24
13:15:29,101,2021-10-09 13:15:29
13:15:34,108,2021-10-09 13:15:34
13:15:39,113,2021-10-09 13:15:39
13:15:44,112,2021-10-09 13:15:44
13:15:54,110,2021-10-09 13:15:54
13:15:59,108,2021-10-09 13:15:59
13:16:14,108,2021-10-09 13:16:14
13:16:19,110,2021-10-09 13:16:19
13:16:24,111,2021-10-09 13:16:24
13:16:29,110,2021-10-09 13:16:29
13:16:39,109,2021-10-09 13:16:39
13:16:44,108,2021-10-09 13:16:44
13:16:59,107,2021-10-09 13:16:59
13:17:04,105,2021-10-09 13:17:04
13:17:09,107,2021-10-09 13:17:09
13:17:14,110,2021-10-09 13:17:14
13:17:19,109,2021-10-09 13:17:19
13:17:24,111,2021-10-09 13:17:24
13:17:29,111,2021-10-09 13:17:29
13:17:44,111,2021-10-09 13:17:44
13:17:49,112,2021-10-09 13:17:49
13:17:59,111,2021-10-09 13:17:59
13:18:04,110,2021-10-09 13:18:04
13:18:19,111,2021-10-09 13:18:19
13:18:24,112,2021-10-09 13:18:24
13:18:34,110,2021-10-09 13:18:34
13:18:39,109,2021-10-09 13:18:39
13:18:49,111,2021-10-09 13:18:49
13:18:59,112,2021-10-09 13:18:59
13:19:04,111,2021-10-09 13:19:04
13:19:09,110,2021-10-09 13:19:09
13:19:14,108,2021-10-09 13:19:14
13:19:19,107,2021-10-09 13:19:19
13:19:24,105,2021-10-09 13:19:24
13:19:34,106,2021-10-09 13:19:34
13:19:39,107,2021-10-09 13:19:39
13:19:49,108,2021-10-09 13:19:49
13:19:54,110,2021-10-09 13:19:54
13:19:59,110,2021-10-09 13:19:59
13:20:04,110,2021-10-09 13:20:04
13:20:09,109,2021-10-09 13:20:09
13:20:14,110,2021-10-09 13:20:14
13:20:19,110,2021-10-09 13:20:19
13:20:24,112,2021-10-09 13:20:24
13:20:29,113,2021-10-09 13:20:29
13:20:34,110,2021-10-09 13:20:34
13:20:39,107,2021-10-09 13:20:39
13:20:54,106,2021-10-09 13:20:54
13:21:04,107,2021-10-09 13:21:04
13:21:19,107,2021-10-09 13:21:19
13:21:29,108,2021-10-09 13:21:29
13:21:39,109,2021-10-09 13:21:39
13:21:44,110,2021-10-09 13:21:44
13:21:54,109,2021-10-09 13:21:54
13:22:09,109,2021-10-09 13:22:09
13:22:19,108,2021-10-09 13:22:19
13:22:29,105,2021-10-09 13:22:29
13:22:34,101,2021-10-09 13:22:34
13:22:44,106,2021-10-09 13:22:44
13:22:54,104,2021-10-09 13:22:54
13:22:59,107,2021-10-09 13:22:59
13:23:04,106,2021-10-09 13:23:04
13:23:09,107,2021-10-09 13:23:09
13:23:24,107,2021-10-09 13:23:24
13:23:29,108,2021-10-09 13:23:29
13:23:44,108,2021-10-09 13:23:44
13:23:54,109,2021-10-09 13:23:54
13:24:09,109,2021-10-09 13:24:09
13:24:19,110,2021-10-09 13:24:19
13:24:24,111,2021-10-09 13:24:24
13:24:29,112,2021-10-09 13:24:29
13:24:34,113,2021-10-09 13:24:34
13:24:39,114,2021-10-09 13:24:39
13:24:44,112,2021-10-09 13:24:44
13:24:54,111,2021-10-09 13:24:54
13:24:59,110,2021-10-09 13:24:59
13:25:04,107,2021-10-09 13:25:04
13:25:19,106,2021-10-09 13:25:19
13:25:34,108,2021-10-09 13:25:34
13:25:39,112,2021-10-09 13:25:39
13:25:44,109,2021-10-09 13:25:44
13:25:49,111,2021-10-09 13:25:49
13:25:54,110,2021-10-09 13:25:54
13:25:59,109,2021-10-09 13:25:59
13:26:09,108,2021-10-09 13:26:09
13:26:14,108,2021-10-09 13:26:14
13:26:29,107,2021-10-09 13:26:29
13:26:34,106,2021-10-09 13:26:34
13:26:39,105,2021-10-09 13:26:39
13:26:54,106,2021-10-09 13:26:54
13:26:59,107,2021-10-09 13:26:59
13:27:09,106,2021-10-09 13:27:09
13:27:14,107,2021-10-09 13:27:14
13:27:19,106,2021-10-09 13:27:19
13:27:24,107,2021-10-09 13:27:24
13:27:39,107,2021-10-09 13:27:39
13:27:49,106,2021-10-09 13:27:49
13:27:54,106,2021-10-09 13:27:54
13:28:09,106,2021-10-09 13:28:09
13:28:14,106,2021-10-09 13:28:14
13:28:19,105,2021-10-09 13:28:19
13:28:24,107,2021-10-09 13:28:24
13:28:29,106,2021-10-09 13:28:29
13:28:39,105,2021-10-09 13:28:39
13:28:49,106,2021-10-09 13:28:49
13:28:59,105,2021-10-09 13:28:59
13:29:04,104,2021-10-09 13:29:04
13:29:09,103,2021-10-09 13:29:09
13:29:14,101,2021-10-09 13:29:14
13:29:19,96,2021-10-09 13:29:19
13:29:24,95,2021-10-09 13:29:24
13:29:29,101,2021-10-09 13:29:29
13:29:34,104,2021-10-09 13:29:34
13:29:39,106,2021-10-09 13:29:39
13:29:54,105,2021-10-09 13:29:54
13:30:09,105,2021-10-09 13:30:09
13:30:14,106,2021-10-09 13:30:14
13:30:19,107,2021-10-09 13:30:19
13:30:29,108,2021-10-09 13:30:29
13:30:34,107,2021-10-09 13:30:34
13:30:44,106,2021-10-09 13:30:44
13:30:49,107,2021-10-09 13:30:49
13:30:59,111,2021-10-09 13:30:59
13:31:04,112,2021-10-09 13:31:04
13:31:09,114,2021-10-09 13:31:09
13:31:14,113,2021-10-09 13:31:14
13:31:19,113,2021-10-09 13:31:19
13:31:24,115,2021-10-09 13:31:24
13:31:34,115,2021-10-09 13:31:34
13:31:39,114,2021-10-09 13:31:39
13:31:44,112,2021-10-09 13:31:44
13:31:49,111,2021-10-09 13:31:49
13:31:54,108,2021-10-09 13:31:54
13:31:59,106,2021-10-09 13:31:59
13:32:04,105,2021-10-09 13:32:04
13:32:09,104,2021-10-09 13:32:09
13:32:24,104,2021-10-09 13:32:24
13:32:29,105,2021-10-09 13:32:29
13:32:39,105,2021-10-09 13:32:39
13:32:54,105,2021-10-09 13:32:54
13:32:59,106,2021-10-09 13:32:59
13:33:09,107,2021-10-09 13:33:09
13:33:14,108,2021-10-09 13:33:14
13:33:19,111,2021-10-09 13:33:19
13:33:24,116,2021-10-09 13:33:24
13:33:29,115,2021-10-09 13:33:29
13:33:34,114,2021-10-09 13:33:34
13:33:44,112,2021-10-09 13:33:44
13:33:49,111,2021-10-09 13:33:49
13:33:54,110,2021-10-09 13:33:54
13:34:09,111,2021-10-09 13:34:09
13:34:14,110,2021-10-09 13:34:14
13:34:25,110,2021-10-09 13:34:25
